timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1589318139820,53,File1,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,10,0,0
1589318139856,24,File5,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,1,0,0
1589318139808,76,File5,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,14,0,0
1589318139861,28,File7,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,1,0,0
1589318139859,42,File0,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,15,0,0
1589318139873,43,File2,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,7,0,0
1589318139884,35,File6,550,"550 Failed to open file.
",FTP Users 1-3,,false,,0,0,6,6,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,7,0,0
1589318139880,51,File6,550,"550 Failed to open file.
",FTP Users 1-5,,false,,0,0,6,6,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,18,0,0
1589318139889,43,File8,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,1,0,0
1589318139901,38,File1,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,11,0,0
1589318139917,30,File3,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,1,0,0
1589318139932,24,File9,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,0,0,0
1589318139856,101,File2,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,13,0,0
1589318139920,54,File7,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,7,0,0
1589318139931,47,File7,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,16,0,0
1589318139939,49,File2,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,3,0,0
1589318139947,44,File4,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,1,0,0
1589318139957,34,File3,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,8,0,0
1589318139956,42,File0,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,1,0,0
1589318139974,36,File8,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,2,0,0
1589318139988,36,File3,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,4,0,0
1589318140010,24,File9,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,1,0,0
1589318139991,58,File5,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,3,0,0
1589318139978,72,File8,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,8,0,0
1589318139998,53,File1,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,8,0,0
1589318140049,28,File6,550,"550 Failed to open file.
",FTP Users 1-6,,false,,0,0,6,6,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,4,0,0
1589318139991,86,File4,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,10,0,0
1589318140034,43,File0,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,2,0,0
1589318140024,58,File4,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,23,0,0
1589318140053,34,File2,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,8,0,0
1589318140077,41,File5,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,6,0,0
1589318140051,69,File9,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,8,0,0
1589318140077,45,File7,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,3,0,0
1589318140077,50,File1,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,3,0,0
1589318140087,48,File3,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,6,0,0
1589318140118,20,File6,550,"550 Failed to open file.
",FTP Users 1-1,,false,,0,0,6,6,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,4,0,0
1589318140120,35,File0,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,2,0,0
1589318140082,74,File5,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,1,0,0
1589318140123,34,File8,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,0,0,0
1589318140135,22,File4,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,1,0,0
1589318140127,37,File2,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,11,0,0
1589318140156,24,File6,550,"550 Failed to open file.
",FTP Users 1-4,,false,,0,0,6,6,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,5,0,0
1589318140138,50,File7,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,12,0,0
1589318140158,33,File5,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,2,0,0
1589318140155,40,File1,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,8,0,0
1589318140157,41,File9,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,6,0,0
1589318140191,14,File6,550,"550 Failed to open file.
",FTP Users 1-2,,false,,0,0,6,6,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,1,0,0
1589318140164,45,File3,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,15,0,0
1589318140180,44,File7,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,10,0,0
1589318140188,37,File8,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,3,0,0
1589318140195,40,File2,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,18,0,0
1589318140205,31,File7,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,0,0,0
1589318140198,42,File0,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,5,0,0
1589318140209,43,File4,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,4,0,0
1589318140236,28,File8,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,4,0,0
1589318140225,40,File9,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,7,0,0
1589318140235,33,File3,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,5,0,0
1589318140236,56,File8,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,7,0,0
1589318140268,24,File4,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,1,0,0
1589318140252,41,File5,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,10,0,0
1589318140265,41,File0,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,13,0,0
1589318140293,15,File6,550,"550 Failed to open file.
",FTP Users 1-3,,false,,0,0,6,6,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,3,0,0
1589318140264,47,File9,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,15,0,0
1589318140240,84,File1,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,12,0,0
1589318140292,33,File9,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,1,0,0
1589318140292,44,File5,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,6,0,0
1589318140306,35,File1,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,4,0,0
1589318140324,25,File2,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,1,0,0
1589318140308,42,File7,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,8,0,0
1589318140336,18,File6,550,"550 Failed to open file.
",FTP Users 1-5,,false,,0,0,6,6,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,3,0,0
1589318140341,28,File2,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,8,0,0
1589318140350,35,File8,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,3,0,0
1589318140350,37,File3,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,9,0,0
1589318140311,81,File0,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,1,0,0
1589318140354,42,File7,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,16,0,0
1589318140369,33,File3,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,1,0,0
1589318140325,87,File0,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,6,0,0
1589318140396,24,File8,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,1,0,0
1589318140392,35,File1,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,7,0,0
1589318140385,50,File9,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,5,0,0
1589318140402,34,File4,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,2,0,0
1589318140412,42,File1,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,3,0,0
1589318140420,39,File9,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,4,0,0
1589318140436,35,File5,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,1,0,0
1589318140427,45,File2,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,10,0,0
1589318140387,88,File4,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,2,0,0
1589318140454,32,File2,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,3,0,0
1589318140436,53,File0,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,2,0,0
1589318140459,43,File0,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,9,0,0
1589318140471,38,File6,550,"550 Failed to open file.
",FTP Users 1-1,,false,,0,0,6,6,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,15,0,0
1589318140486,39,File3,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,0,0,0
1589318140475,51,File5,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,22,0,0
1589318140489,46,File1,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,15,0,0
1589318140526,12,File6,550,"550 Failed to open file.
",FTP Users 1-6,,false,,0,0,6,6,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,0,0,0
1589318140502,44,File1,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,7,0,0
1589318140472,84,File3,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,14,0,0
1589318140509,61,File7,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,22,0,0
1589318140525,54,File4,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,1,0,0
1589318140538,41,File7,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,1,0,0
1589318140546,45,File2,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,6,0,0
1589318140570,24,File8,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,1,0,0
1589318140579,23,File5,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,1,0,0
1589318140579,34,File8,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,3,0,0
1589318140602,13,File6,550,"550 Failed to open file.
",FTP Users 1-2,,false,,0,0,6,6,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,2,0,0
1589318140535,86,File2,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,4,0,0
1589318140592,40,File3,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,3,0,0
1589318140615,22,File7,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,0,0,0
1589318140613,24,File9,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,1,0,0
1589318140557,88,File4,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,3,0,0
1589318140632,27,File4,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,1,0,0
1589318140594,71,File9,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,1,0,0
1589318140637,32,File0,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,1,0,0
1589318140637,33,File8,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,6,0,0
1589318140645,26,File5,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,2,0,0
1589318140622,74,File3,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,2,0,0
1589318140665,32,File0,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,5,0,0
1589318140669,29,File1,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,6,0,0
1589318140671,31,File6,550,"550 Failed to open file.
",FTP Users 1-4,,false,,0,0,6,6,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,1,0,0
1589318140698,28,File2,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,4,0,0
1589318140670,56,File9,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,1,0,0
1589318140697,33,File1,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,4,0,0
1589318140659,81,File5,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,5,0,0
1589318140726,23,File0,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,3,0,0
1589318140726,28,File3,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,7,0,0
1589318140696,72,File4,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,3,0,0
1589318140740,42,File6,550,"550 Failed to open file.
",FTP Users 1-5,,false,,0,0,6,6,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,2,0,0
1589318140730,59,File2,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,10,0,0
1589318140702,88,File7,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,10,0,0
1589318140754,43,File4,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,2,0,0
1589318140749,56,File1,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,8,0,0
1589318140790,24,File8,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,0,0,0
1589318140782,37,File7,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,5,0,0
1589318140805,29,File2,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,7,0,0
1589318140768,68,File5,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,2,0,0
1589318140819,28,File8,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,5,0,0
1589318140814,35,File9,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,5,0,0
1589318140836,24,File6,550,"550 Failed to open file.
",FTP Users 1-3,,false,,0,0,6,6,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,7,0,0
1589318140834,27,File3,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,6,0,0
1589318140789,83,File3,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,3,0,0
1589318140847,32,File9,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,9,0,0
1589318140797,83,File5,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,10,0,0
1589318140849,34,File0,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,0,0,0
1589318140861,27,File4,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,1,0,0
1589318140880,15,File6,550,"550 Failed to open file.
",FTP Users 1-6,,false,,0,0,6,6,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,4,0,0
1589318140860,40,File7,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,2,0,0
1589318140872,44,File4,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,8,0,0
1589318140900,22,File8,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,1,0,0
1589318140888,41,File5,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,6,0,0
1589318140879,53,File0,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,2,0,0
1589318140883,56,File1,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,29,0,0
1589318140922,33,File9,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,1,0,0
1589318140916,50,File5,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,2,0,0
1589318140939,33,File2,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,2,0,0
1589318140929,45,File6,550,"550 Failed to open file.
",FTP Users 1-2,,false,,0,0,6,6,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,14,0,0
1589318140895,83,File7,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,0,0,0
1589318140932,49,File1,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,7,0,0
1589318140966,16,File6,550,"550 Failed to open file.
",FTP Users 1-1,,false,,0,0,6,6,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,0,0,0
1589318140955,30,File0,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,3,0,0
1589318140973,25,File3,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,1,0,0
1589318140983,35,File7,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,0,0,0
1589318140974,47,File7,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,14,0,0
1589318140978,49,File8,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,1,0,0
1589318140981,46,File2,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,1,0,0
1589318140998,32,File4,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,6,0,0
1589318141018,27,File8,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,1,0,0
1589318141030,30,File5,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,9,0,0
1589318140986,76,File1,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,3,0,0
1589318141027,39,File9,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,4,0,0
1589318141022,45,File8,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,1,0,0
1589318141045,39,File9,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,6,0,0
1589318141062,26,File2,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,2,0,0
1589318141027,66,File3,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,1,0,0
1589318141067,36,File9,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,2,0,0
1589318141066,39,File0,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,5,0,0
